,eval_id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,obj_fn_1,obj_fn_2,nln_ineq_con_1
,4.37E+002,6.89E-001,5.86E-001,5.99E-001,6.42E-001,7.41E-001,8.61E-001,3.57E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-4.332138211,62.5202,415.84,1093.8
,4.38E+002,6.89E-001,6.71E-001,2.27E-001,1.24E-001,9.04E-001,8.61E-001,3.41E-001,3.32E-001,2.17E-001,6.76E+000,8.14E+000,-4.332138211,59.6641,124.238,1043.39
,4.39E+002,6.89E-001,7.20E-001,1.89E-001,4.16E-001,6.28E-001,7.21E-001,3.83E-001,3.32E-001,2.17E-001,6.76E+000,3.71E+001,1.381804224,64.5639,356.769,1110.19
,4.40E+002,6.89E-001,7.20E-001,1.89E-001,7.53E-001,9.04E-001,7.26E-001,2.60E-001,3.88E-001,3.65E-001,6.76E+000,3.71E+001,-7.844616283,54.9391,269.875,981.062
,4.41E+002,6.96E-001,7.20E-001,4.41E-001,4.71E-001,8.65E-001,7.21E-001,2.95E-001,3.32E-001,3.98E-001,6.98E+000,1.75E+001,-3.089013457,62.3231,223.767,1149.86
,4.42E+002,6.96E-001,7.20E-001,6.16E-001,5.65E-001,9.04E-001,7.21E-001,2.23E-001,3.32E-001,3.65E-001,4.24E+000,1.75E+001,3.076569512,56.9877,178.942,1032.26
,4.43E+002,6.96E-001,7.72E-001,6.16E-001,4.16E-001,9.04E-001,7.21E-001,3.51E-001,3.32E-001,2.72E-001,4.24E+000,1.75E+001,-13.9034895,67.7465,213.194,1300.59
,4.44E+002,7.44E-001,5.30E-001,6.53E-001,7.63E-001,9.34E-001,4.33E-001,3.52E-001,2.94E-001,3.35E-001,8.80E+000,8.73E+000,-12.12648061,61.0598,154.469,1063.63
,4.45E+002,7.44E-001,7.20E-001,6.53E-001,7.63E-001,9.04E-001,4.33E-001,3.52E-001,3.32E-001,3.98E-001,4.24E+000,3.20E+001,-12.12648061,68.3606,330.668,1256.62
,4.46E+002,7.44E-001,7.24E-001,5.99E-001,6.18E-001,9.04E-001,7.21E-001,3.52E-001,2.94E-001,1.86E-001,6.76E+000,3.45E+001,-4.332138211,61.0143,364.939,1164.28
,4.47E+002,7.44E-001,7.72E-001,4.76E-001,5.65E-001,8.65E-001,9.99E-001,2.23E-001,3.32E-001,3.98E-001,6.98E+000,3.20E+001,0.1668036241,54.0646,291.271,1004.61
,4.48E+002,7.44E-001,7.72E-001,6.53E-001,5.65E-001,8.65E-001,9.99E-001,2.23E-001,2.23E-001,3.98E-001,6.98E+000,3.20E+001,-13.9034895,49.5569,289.794,920.507
,4.49E+002,7.44E-001,7.72E-001,7.16E-001,6.70E-001,9.34E-001,1.79E-001,3.35E-001,3.90E-001,1.86E-001,4.24E+000,3.33E+001,-3.925654781,65.0989,311.371,1236.75
,4.50E+002,7.44E-001,7.80E-001,6.53E-001,4.71E-001,8.65E-001,9.99E-001,2.60E-001,3.50E-001,3.65E-001,5.28E+000,2.01E+001,-13.9034895,59.7867,218.648,1157.26
,4.51E+002,1.96E-002,7.27E-001,2.94E-001,7.63E-001,5.49E-001,5.78E-001,2.78E-001,3.49E-001,3.35E-001,6.98E+000,3.84E+001,-13.9034895,50.4881,263.491,648.515
,4.52E+002,1.90E-001,7.72E-001,1.86E-001,4.71E-001,9.62E-001,7.90E-001,2.60E-001,3.51E-001,3.65E-001,6.98E+000,1.75E+001,-13.9034895,49.7587,152.302,773.499
,4.53E+002,1.90E-001,7.72E-001,1.86E-001,5.65E-001,8.65E-001,9.99E-001,2.60E-001,3.51E-001,3.98E-001,9.36E+000,3.20E+001,-13.9034895,50.193,261.104,781.893
,4.54E+002,1.90E-001,7.72E-001,4.04E-001,1.24E-001,9.62E-001,4.33E-001,3.28E-001,2.77E-001,1.86E-001,9.36E+000,3.45E+001,3.076569512,52.8324,335.339,854.322
,4.55E+002,2.07E-001,7.72E-001,4.76E-001,5.65E-001,8.65E-001,9.99E-001,2.23E-001,3.32E-001,3.98E-001,6.98E+000,3.20E+001,0.1668036241,49.6343,277.5,784.305
,4.56E+002,3.00E-001,6.71E-001,2.27E-001,5.72E-001,9.04E-001,9.77E-002,3.51E-001,3.32E-001,1.00E-001,4.33E-001,3.84E+001,-10.22129143,52.9636,243.189,868.885
,4.57E+002,3.00E-001,6.71E-001,2.27E-001,6.42E-001,9.04E-001,9.77E-002,2.60E-001,3.32E-001,3.65E-001,6.51E+000,3.84E+001,-8.272235549,47.4902,243.052,712.848
,4.58E+002,3.00E-001,7.20E-001,6.53E-001,5.65E-001,9.04E-001,7.21E-001,3.51E-001,2.23E-001,2.17E-001,6.98E+000,3.64E+001,-4.332138211,57.1264,377.966,964.368
,4.59E+002,3.00E-001,7.24E-001,4.04E-001,1.24E-001,9.62E-001,4.33E-001,3.51E-001,2.77E-001,1.86E-001,9.36E+000,3.64E+001,-12.12648061,53.8962,339.456,873.938
,4.60E+002,3.00E-001,7.24E-001,4.76E-001,6.18E-001,9.34E-001,4.33E-001,2.23E-001,2.94E-001,1.86E-001,9.36E+000,3.20E+001,0.1668036241,43.0882,248.904,709.407
,4.61E+002,3.00E-001,7.72E-001,4.04E-001,6.18E-001,8.65E-001,9.99E-001,3.51E-001,3.32E-001,3.98E-001,6.98E+000,3.20E+001,0.1668036241,65.3416,369.42,1108.86
,4.62E+002,3.33E-001,6.57E-001,7.16E-001,4.71E-001,9.62E-001,1.79E-001,3.35E-001,3.50E-001,1.86E-001,5.61E+000,3.75E+001,-13.9034895,53.573,293.802,849.738
,4.63E+002,3.33E-001,7.20E-001,2.94E-001,4.02E-002,9.62E-001,1.79E-001,3.35E-001,3.50E-001,1.86E-001,6.98E+000,3.75E+001,-13.9034895,53.3031,297.153,843.045
,4.64E+002,3.33E-001,7.72E-001,7.16E-001,4.71E-001,9.01E-001,1.79E-001,3.51E-001,3.68E-001,3.44E-001,9.36E+000,1.75E+001,3.076569512,70.4727,281.204,1192.74
,4.65E+002,3.85E-001,6.26E-001,1.89E-001,1.24E-001,8.32E-001,1.63E-001,3.28E-001,2.62E-001,2.00E-001,6.76E+000,3.71E+001,3.076569512,49.9988,285.918,800.937
,4.66E+002,3.85E-001,6.26E-001,1.89E-001,1.24E-001,9.62E-001,1.63E-001,3.28E-001,2.77E-001,2.00E-001,6.76E+000,3.71E+001,-7.844616283,49.2896,256.649,740.652
,4.67E+002,3.85E-001,7.20E-001,2.94E-001,3.27E-001,9.04E-001,1.63E-001,3.70E-001,3.50E-001,3.65E-001,6.98E+000,3.84E+001,-3.089013457,62.3208,368.023,1008.98
,4.68E+002,3.85E-001,7.20E-001,4.41E-001,3.27E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,2.00E-001,9.36E+000,3.84E+001,-3.089013457,60.0395,412.057,1016.23
,4.69E+002,3.85E-001,7.24E-001,5.99E-001,3.27E-001,9.04E-001,7.21E-001,3.52E-001,2.62E-001,1.86E-001,6.76E+000,3.45E+001,-7.844616283,57.4887,350.693,990.226
,4.70E+002,3.85E-001,7.24E-001,5.99E-001,6.18E-001,8.32E-001,7.21E-001,3.52E-001,2.62E-001,1.86E-001,6.76E+000,3.71E+001,-7.844616283,59.0368,380.609,1029.67
,4.71E+002,4.63E-001,7.70E-001,5.99E-001,1.24E-001,6.28E-001,8.61E-001,3.41E-001,3.88E-001,2.17E-001,6.76E+000,3.64E+001,-4.332138211,63.8627,378.977,1055.76
,4.72E+002,5.29E-001,6.94E-001,5.99E-001,4.16E-001,6.28E-001,3.11E-001,3.41E-001,3.88E-001,3.65E-001,6.98E+000,3.64E+001,-4.332138211,64.3922,361.036,1046.22
,4.73E+002,5.29E-001,6.94E-001,5.99E-001,4.71E-001,9.01E-001,5.35E-001,3.28E-001,2.94E-001,3.44E-001,6.98E+000,3.64E+001,-4.3284429,59.4181,370.269,1015.79
,4.74E+002,5.29E-001,7.20E-001,5.99E-001,4.16E-001,9.01E-001,7.21E-001,2.98E-001,3.67E-001,3.65E-001,6.98E+000,3.64E+001,3.102651703,60.1739,378.435,1028.16
,4.75E+002,6.30E-001,6.71E-001,1.75E-001,5.72E-001,9.04E-001,9.77E-002,2.60E-001,3.68E-001,3.65E-001,6.51E+000,3.84E+001,-8.272235549,51.3858,241.01,856.326
,4.76E+002,6.30E-001,6.71E-001,4.04E-001,5.72E-001,9.04E-001,4.33E-001,2.60E-001,2.94E-001,1.86E-001,9.36E+000,3.45E+001,-8.272235549,47.6195,276.41,849.853
,4.77E+002,6.30E-001,6.71E-001,4.04E-001,5.72E-001,9.34E-001,4.33E-001,3.51E-001,2.94E-001,3.65E-001,9.36E+000,3.45E+001,-8.272235549,59.1521,353.827,1029.28
,4.78E+002,6.30E-001,7.20E-001,4.76E-001,5.72E-001,9.04E-001,7.21E-001,3.51E-001,3.32E-001,1.00E-001,4.33E-001,8.14E+000,-3.089013457,60.6607,59.8264,1174.37
,4.79E+002,6.30E-001,7.27E-001,2.27E-001,6.42E-001,9.04E-001,2.76E-001,3.57E-001,3.68E-001,1.00E-001,6.51E+000,8.14E+000,-8.272235549,63.0476,132.281,1170.4
,4.80E+002,6.71E-001,5.86E-001,1.86E-001,4.16E-001,7.41E-001,2.76E-001,2.60E-001,3.32E-001,3.65E-001,5.82E+000,3.84E+001,-8.272235549,49.3413,216.381,772.937
,4.81E+002,6.71E-001,7.20E-001,4.41E-001,6.42E-001,9.04E-001,2.76E-001,2.60E-001,3.32E-001,3.65E-001,9.36E+000,3.33E+001,-8.272235549,53.2563,305.363,967.438
,4.82E+002,6.71E-001,7.27E-001,2.94E-001,5.46E-001,9.01E-001,7.90E-001,2.60E-001,3.51E-001,3.81E-001,6.98E+000,3.84E+001,-13.9034895,52.64,282.231,920.737
,4.83E+002,7.41E-001,7.20E-001,2.94E-001,4.71E-001,9.01E-001,7.21E-001,3.28E-001,3.32E-001,3.44E-001,4.24E+000,3.84E+001,-3.089013457,61.6426,323.544,1084.09
,4.84E+002,7.41E-001,7.20E-001,2.94E-001,7.63E-001,9.01E-001,5.35E-001,3.28E-001,2.94E-001,3.65E-001,4.24E+000,3.84E+001,-3.089013457,60.283,323.274,1103.6
,4.85E+002,7.41E-001,7.24E-001,5.99E-001,4.16E-001,9.01E-001,5.35E-001,3.28E-001,3.67E-001,3.65E-001,6.98E+000,3.64E+001,-4.3284429,65.498,386.931,1157.32
,4.86E+002,7.41E-001,7.72E-001,2.94E-001,4.71E-001,9.01E-001,9.99E-001,3.28E-001,3.90E-001,3.44E-001,6.98E+000,3.33E+001,-4.3284429,65.1793,337.165,1187.26
,4.87E+002,7.41E-001,7.72E-001,6.53E-001,4.71E-001,9.34E-001,9.99E-001,2.23E-001,3.90E-001,3.44E-001,6.98E+000,3.33E+001,-4.3284429,54.2654,294.064,991.775
,4.88E+002,7.44E-001,7.20E-001,6.53E-001,5.65E-001,9.04E-001,7.21E-001,2.23E-001,3.32E-001,3.98E-001,6.98E+000,3.20E+001,-13.9034895,52.725,290.064,972.794
,4.90E+002,7.44E-001,7.72E-001,1.86E-001,4.71E-001,9.01E-001,7.90E-001,2.23E-001,3.50E-001,3.65E-001,6.98E+000,3.20E+001,-13.9034895,50.5866,217.133,876.935
,4.91E+002,7.44E-001,7.72E-001,6.53E-001,1.24E-001,8.65E-001,9.99E-001,2.23E-001,3.88E-001,2.17E-001,6.76E+000,3.20E+001,-13.9034895,50.9279,255.696,913.784
,4.92E+002,1.90E-001,6.94E-001,4.04E-001,4.71E-001,9.62E-001,5.35E-001,3.28E-001,2.94E-001,1.86E-001,9.36E+000,3.45E+001,3.076569512,50.5996,311.615,804.503
,4.93E+002,1.90E-001,6.94E-001,5.99E-001,4.71E-001,9.62E-001,4.33E-001,3.28E-001,2.77E-001,1.86E-001,9.36E+000,3.64E+001,-4.3284429,51.5987,333.698,809.279
,4.94E+002,1.90E-001,7.70E-001,2.29E-001,6.42E-001,9.62E-001,8.61E-001,3.41E-001,3.88E-001,3.65E-001,6.76E+000,3.64E+001,3.076569512,59.6403,341.222,929.84
,4.95E+002,1.90E-001,7.72E-001,2.29E-001,6.42E-001,7.41E-001,8.61E-001,3.28E-001,3.88E-001,3.65E-001,6.76E+000,3.64E+001,-8.272235549,60.3944,337.062,950.204
,4.96E+002,1.90E-001,7.72E-001,6.53E-001,1.24E-001,9.01E-001,9.99E-001,2.60E-001,3.51E-001,2.17E-001,6.76E+000,3.20E+001,-13.9034895,50.1516,276.384,808.001
,4.97E+002,3.00E-001,6.26E-001,6.53E-001,3.27E-001,8.32E-001,7.21E-001,2.23E-001,3.50E-001,3.98E-001,6.98E+000,3.71E+001,-3.089013457,49.2107,305.231,722.235
,4.98E+002,3.00E-001,7.20E-001,6.53E-001,6.42E-001,9.04E-001,2.76E-001,2.60E-001,2.23E-001,2.17E-001,9.36E+000,3.64E+001,-8.272235549,46.8874,307.725,764.563
,4.99E+002,3.00E-001,7.20E-001,7.16E-001,7.63E-001,9.62E-001,1.79E-001,2.23E-001,3.32E-001,1.86E-001,7.49E+000,3.20E+001,-3.925654781,44.8509,235.351,719.456
,5.00E+002,3.33E-001,4.39E-001,6.53E-001,6.18E-001,9.34E-001,1.79E-001,3.52E-001,3.68E-001,3.44E-001,8.80E+000,3.45E+001,3.076569512,53.9188,277.983,747.058
,5.01E+002,3.33E-001,6.57E-001,7.16E-001,4.02E-002,9.62E-001,7.21E-001,3.35E-001,3.88E-001,1.86E-001,6.98E+000,3.64E+001,-4.332138211,54.9308,327.862,870.011
,5.02E+002,3.33E-001,7.20E-001,6.53E-001,4.02E-002,9.62E-001,7.21E-001,3.35E-001,3.24E-001,1.86E-001,7.49E+000,3.20E+001,-3.925654781,55.7845,320.652,925.278
,5.03E+002,3.33E-001,7.20E-001,7.16E-001,6.70E-001,9.62E-001,7.21E-001,3.35E-001,3.24E-001,2.17E-001,6.98E+000,3.64E+001,-3.925654781,56.7728,359.01,955.135
,5.04E+002,3.33E-001,7.24E-001,6.53E-001,6.18E-001,9.34E-001,1.79E-001,3.52E-001,3.68E-001,3.44E-001,8.80E+000,3.75E+001,-12.12648061,61.3946,389.207,1009.98
,5.05E+002,3.33E-001,7.72E-001,7.16E-001,6.42E-001,9.62E-001,1.79E-001,2.60E-001,3.68E-001,3.44E-001,9.36E+000,3.33E+001,3.076569512,55.2119,333.687,890.781
,5.06E+002,3.85E-001,6.26E-001,1.86E-001,4.16E-001,8.32E-001,7.21E-001,2.95E-001,3.32E-001,3.65E-001,6.98E+000,3.71E+001,-3.089013457,51.6935,277.874,806.071
,5.07E+002,3.85E-001,6.26E-001,1.89E-001,6.70E-001,9.62E-001,1.63E-001,3.83E-001,3.88E-001,2.00E-001,6.98E+000,3.64E+001,-4.332138211,56.151,296.195,926.46
,5.08E+002,3.85E-001,6.26E-001,2.29E-001,3.27E-001,8.32E-001,7.21E-001,3.83E-001,3.88E-001,2.17E-001,6.76E+000,3.64E+001,-4.332138211,59.1473,329.568,976.82
,5.09E+002,3.85E-001,7.20E-001,1.86E-001,4.16E-001,8.32E-001,1.63E-001,3.83E-001,3.50E-001,2.00E-001,9.36E+000,3.71E+001,-13.9034895,61.6659,381.358,1043.14
,5.10E+002,3.85E-001,7.20E-001,2.94E-001,3.27E-001,9.01E-001,7.90E-001,2.60E-001,3.51E-001,2.00E-001,9.36E+000,3.84E+001,-13.9034895,46.8924,290.579,772.844
,5.11E+002,3.85E-001,7.20E-001,4.41E-001,3.27E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,2.00E-001,3.93E+000,3.84E+001,-3.089013457,60.5102,350.726,1015.71
,5.12E+002,3.85E-001,7.20E-001,6.53E-001,7.63E-001,9.04E-001,1.63E-001,2.23E-001,3.50E-001,2.00E-001,6.98E+000,3.20E+001,-3.089013457,46.5193,243.968,794.344
,5.13E+002,4.52E-001,7.24E-001,6.53E-001,7.63E-001,9.34E-001,7.21E-001,3.52E-001,2.94E-001,1.86E-001,4.24E+000,3.45E+001,-12.12648061,58.3764,322.359,1056.01
,5.14E+002,6.30E-001,6.71E-001,2.27E-001,5.72E-001,9.04E-001,9.77E-002,2.60E-001,3.32E-001,1.00E-001,4.33E-001,8.14E+000,-8.272235549,49.308,35.2099,886.026
,5.15E+002,6.30E-001,6.71E-001,2.27E-001,5.72E-001,9.04E-001,9.77E-002,2.60E-001,3.68E-001,3.65E-001,4.33E-001,8.14E+000,-8.272235549,54.9423,36.7136,930.447
,5.16E+002,6.71E-001,6.26E-001,1.89E-001,3.27E-001,8.32E-001,1.63E-001,3.83E-001,3.50E-001,3.98E-001,6.98E+000,3.71E+001,-13.9034895,62.1631,315.603,1036.96
,5.17E+002,6.71E-001,7.20E-001,1.86E-001,4.16E-001,9.04E-001,7.21E-001,2.95E-001,3.32E-001,3.65E-001,6.51E+000,3.84E+001,-3.089013457,56.0212,308.961,967.108
,5.18E+002,6.71E-001,7.20E-001,2.94E-001,4.71E-001,8.65E-001,1.63E-001,2.23E-001,2.62E-001,3.98E-001,6.98E+000,1.75E+001,-7.844616283,48.7357,156.272,844.151
,5.19E+002,6.71E-001,7.20E-001,4.41E-001,3.27E-001,9.01E-001,7.21E-001,2.60E-001,3.32E-001,3.65E-001,6.98E+000,3.84E+001,-13.9034895,52.0864,304.375,899.561
,5.20E+002,6.71E-001,7.20E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,6.51E+000,3.84E+001,-3.089013457,65.9309,410.135,1163.75
,5.21E+002,6.71E-001,7.20E-001,4.41E-001,6.42E-001,9.04E-001,2.76E-001,2.60E-001,3.32E-001,3.65E-001,9.36E+000,3.33E+001,-14.60838053,52.4241,293.916,952.94
,5.22E+002,6.71E-001,7.20E-001,4.41E-001,6.42E-001,9.04E-001,7.21E-001,2.60E-001,3.32E-001,3.98E-001,9.36E+000,3.20E+001,-13.9034895,53.9208,310.055,994.062
,5.23E+002,6.71E-001,7.20E-001,6.53E-001,6.42E-001,9.04E-001,7.21E-001,3.51E-001,3.32E-001,2.17E-001,6.98E+000,3.33E+001,-8.272235549,63.4518,366.85,1185.37
,5.24E+002,6.71E-001,7.72E-001,4.41E-001,6.42E-001,9.62E-001,2.76E-001,2.60E-001,3.68E-001,3.44E-001,6.98E+000,3.75E+001,-8.272235549,54.3726,294.39,968.206
,5.25E+002,6.89E-001,5.86E-001,5.99E-001,6.42E-001,7.41E-001,8.61E-001,3.73E-001,3.51E-001,3.65E-001,9.36E+000,3.84E+001,-4.332138211,64.5071,427.224,1120.96
,5.26E+002,7.44E-001,7.20E-001,6.53E-001,5.65E-001,9.04E-001,2.76E-001,2.23E-001,3.32E-001,3.98E-001,9.36E+000,3.33E+001,-8.272235549,52.5414,305.058,938.85
,5.27E+002,7.44E-001,7.70E-001,6.53E-001,1.24E-001,9.34E-001,4.33E-001,3.52E-001,2.94E-001,2.17E-001,6.76E+000,3.64E+001,-4.332138211,62.6174,386.342,1118.3
,5.28E+002,7.44E-001,7.70E-001,6.53E-001,6.18E-001,9.34E-001,8.61E-001,3.41E-001,3.88E-001,2.17E-001,6.76E+000,3.64E+001,-4.332138211,66.0323,393.823,1247.9
,5.29E+002,7.44E-001,7.72E-001,1.89E-001,5.65E-001,8.65E-001,9.99E-001,3.28E-001,2.62E-001,2.00E-001,6.76E+000,3.71E+001,-13.9034895,57.6069,333.567,1077.1
,5.30E+002,7.44E-001,7.72E-001,6.53E-001,4.71E-001,9.01E-001,7.90E-001,2.60E-001,3.51E-001,2.17E-001,9.36E+000,3.20E+001,-13.9034895,55.083,330.286,1057.33
,5.31E+002,7.44E-001,7.72E-001,6.53E-001,4.71E-001,9.62E-001,1.79E-001,3.52E-001,2.94E-001,1.86E-001,6.98E+000,3.45E+001,-12.12648061,60.3699,345.174,1118.84
,5.32E+002,7.44E-001,7.72E-001,6.53E-001,5.65E-001,8.65E-001,1.63E-001,2.23E-001,2.23E-001,3.98E-001,6.98E+000,3.20E+001,-13.9034895,49.9412,269.88,890.556
,5.33E+002,1.90E-001,7.24E-001,6.53E-001,6.18E-001,8.32E-001,7.21E-001,3.52E-001,2.62E-001,1.86E-001,6.76E+000,3.71E+001,-7.844616283,58.8938,380.411,967.452
,5.34E+002,3.33E-001,7.72E-001,6.47E-001,6.42E-001,9.62E-001,1.79E-001,2.60E-001,3.68E-001,3.44E-001,9.36E+000,3.33E+001,3.076569512,54.3754,328.077,885.095
,5.35E+002,3.85E-001,6.26E-001,1.89E-001,3.27E-001,8.32E-001,4.33E-001,3.83E-001,2.94E-001,1.86E-001,6.76E+000,3.71E+001,-7.844616283,56.2571,321.798,925.776
,5.36E+002,3.85E-001,6.71E-001,1.89E-001,3.27E-001,8.32E-001,4.33E-001,2.60E-001,2.94E-001,2.00E-001,6.76E+000,3.45E+001,-8.272235549,46.2145,237.364,749.246
,5.37E+002,3.85E-001,6.71E-001,4.04E-001,6.18E-001,9.34E-001,7.21E-001,3.52E-001,2.62E-001,3.65E-001,9.36E+000,3.45E+001,-8.272235549,56.8712,354.625,946.183
,5.38E+002,3.85E-001,6.71E-001,5.99E-001,5.72E-001,8.32E-001,4.33E-001,3.51E-001,2.94E-001,3.65E-001,9.36E+000,3.71E+001,-7.844616283,60.466,407.58,1009.48
,5.39E+002,3.85E-001,7.24E-001,4.04E-001,3.27E-001,9.04E-001,7.21E-001,3.70E-001,2.77E-001,1.86E-001,9.36E+000,3.84E+001,-3.089013457,57.7622,402.063,984.652
,5.40E+002,3.85E-001,7.24E-001,4.41E-001,3.27E-001,9.62E-001,4.33E-001,3.70E-001,3.32E-001,2.00E-001,9.36E+000,3.64E+001,-12.12648061,57.8553,362.944,967.691
,5.41E+002,3.85E-001,7.24E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,6.51E+000,3.45E+001,-3.089013457,64.3563,378.333,1087.55
,5.42E+002,3.85E-001,7.72E-001,6.53E-001,6.18E-001,9.01E-001,7.21E-001,3.52E-001,3.51E-001,1.86E-001,6.76E+000,3.71E+001,-7.844616283,63.2817,396.97,1100.72
,5.43E+002,4.55E-001,7.72E-001,6.53E-001,1.24E-001,9.01E-001,9.99E-001,2.60E-001,3.51E-001,2.17E-001,6.76E+000,3.20E+001,-13.9034895,51.124,280.021,893.59
,5.44E+002,5.09E-001,3.71E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,52.371,286.936,730.987
,5.45E+002,5.09E-001,6.94E-001,4.04E-001,4.16E-001,9.04E-001,7.21E-001,3.28E-001,3.32E-001,1.86E-001,9.36E+000,3.84E+001,3.076569512,54.6072,368.532,957.196
,5.47E+002,5.29E-001,6.94E-001,5.99E-001,4.71E-001,9.01E-001,5.35E-001,3.67E-001,2.94E-001,3.44E-001,6.98E+000,3.64E+001,-4.3284429,63.5373,397.025,1087.3
,5.48E+002,6.30E-001,6.71E-001,2.94E-001,5.72E-001,8.65E-001,1.63E-001,2.23E-001,2.62E-001,3.98E-001,9.36E+000,3.45E+001,-8.272235549,45.876,244.85,759.116
,5.49E+002,6.71E-001,6.71E-001,2.94E-001,4.71E-001,8.65E-001,1.63E-001,2.60E-001,2.94E-001,1.86E-001,6.98E+000,1.75E+001,-8.272235549,49.1951,160.025,892.176
,5.50E+002,6.71E-001,7.20E-001,1.86E-001,4.16E-001,8.32E-001,1.63E-001,2.60E-001,3.32E-001,3.65E-001,9.36E+000,3.71E+001,-8.272235549,52.2701,291.11,886.321
,5.51E+002,6.71E-001,7.20E-001,1.86E-001,4.16E-001,8.32E-001,2.76E-001,3.83E-001,3.50E-001,2.00E-001,9.36E+000,3.71E+001,-8.272235549,64.7612,400.149,1159.13
,5.52E+002,6.71E-001,7.20E-001,1.86E-001,4.16E-001,9.04E-001,6.32E-001,2.95E-001,3.32E-001,3.65E-001,9.36E+000,3.84E+001,-3.089013457,56.0774,341.822,967.353
,5.53E+002,6.71E-001,7.20E-001,2.94E-001,5.65E-001,8.65E-001,2.76E-001,2.23E-001,2.62E-001,3.98E-001,6.98E+000,1.75E+001,-8.272235549,49.2103,158.804,862.42
,5.54E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,8.65E-001,2.76E-001,2.23E-001,2.23E-001,3.65E-001,6.98E+000,3.20E+001,-8.272235549,46.6072,243.884,810.832
,5.55E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,8.65E-001,2.76E-001,2.60E-001,2.23E-001,3.65E-001,6.98E+000,3.20E+001,-13.9034895,49.8105,263.245,887.355
,5.56E+002,6.71E-001,7.20E-001,4.41E-001,5.65E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,6.98E+000,3.84E+001,-3.089013457,65.9741,417.755,1183.83
,5.57E+002,6.71E-001,7.20E-001,6.22E-001,4.71E-001,8.65E-001,1.63E-001,2.23E-001,2.62E-001,3.98E-001,6.98E+000,1.75E+001,-7.844616283,52.4176,182.454,920.447
,5.58E+002,6.71E-001,7.20E-001,6.53E-001,4.16E-001,9.04E-001,7.21E-001,3.52E-001,2.94E-001,3.65E-001,6.51E+000,3.84E+001,-3.089013457,64.9918,431.294,1138.95
,5.59E+002,6.71E-001,7.24E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,2.62E-001,3.65E-001,6.51E+000,3.84E+001,-3.089013457,63.6041,412.411,1121.55
,5.60E+002,6.89E-001,7.72E-001,5.99E-001,4.71E-001,9.01E-001,8.61E-001,2.60E-001,3.51E-001,2.17E-001,9.36E+000,3.84E+001,-13.9034895,53.1095,352.335,983.818
,5.61E+002,7.44E-001,7.20E-001,4.41E-001,4.16E-001,9.34E-001,4.33E-001,3.52E-001,2.94E-001,3.65E-001,8.80E+000,3.45E+001,-12.12648061,61.3459,366.825,1102.03
,5.62E+002,7.44E-001,7.20E-001,6.53E-001,5.65E-001,9.04E-001,2.76E-001,2.23E-001,3.32E-001,3.98E-001,9.36E+000,1.75E+001,-7.844616283,55.6196,215.671,1010.25
,5.63E+002,7.44E-001,7.24E-001,5.99E-001,4.71E-001,9.01E-001,7.21E-001,3.52E-001,3.51E-001,1.86E-001,6.76E+000,3.20E+001,-7.844616283,64.6041,344.297,1196.57
,5.64E+002,7.44E-001,7.24E-001,6.53E-001,4.71E-001,9.01E-001,7.21E-001,3.52E-001,2.62E-001,1.86E-001,9.36E+000,3.20E+001,-7.844616283,60.5503,381.479,1143.6
,5.65E+002,7.44E-001,7.72E-001,1.86E-001,4.16E-001,8.32E-001,1.63E-001,2.23E-001,3.88E-001,2.00E-001,6.76E+000,3.20E+001,-13.9034895,50.1109,213.95,901.51
,5.66E+002,7.44E-001,7.72E-001,1.86E-001,4.71E-001,9.01E-001,7.90E-001,2.23E-001,3.50E-001,2.17E-001,6.98E+000,3.20E+001,-13.9034895,48.6537,217.562,880.742
,5.67E+002,7.44E-001,7.72E-001,1.86E-001,4.71E-001,9.01E-001,7.90E-001,2.23E-001,3.51E-001,3.65E-001,6.98E+000,3.20E+001,-13.9034895,50.5532,217.774,879.393
,5.68E+002,7.44E-001,7.72E-001,1.86E-001,4.71E-001,9.01E-001,9.99E-001,2.23E-001,2.23E-001,3.65E-001,6.98E+000,3.20E+001,-13.9034895,46.0092,213.921,791.609
,5.69E+002,7.44E-001,7.72E-001,4.41E-001,4.16E-001,9.04E-001,7.21E-001,3.70E-001,3.32E-001,3.65E-001,6.98E+000,3.84E+001,-13.9034895,67.3513,417.538,1227.42
,5.70E+002,7.44E-001,7.72E-001,6.53E-001,4.16E-001,8.65E-001,9.99E-001,3.83E-001,3.50E-001,2.00E-001,6.76E+000,3.20E+001,-13.9034895,70.4215,378.804,1311.85
